Stock ID,8:00:00,8:01:00,8:02:00,8:03:00,8:04:00,8:05:00,8:06:00,8:07:00,8:08:00,8:09:00,8:10:00,8:11:00,8:12:00,8:13:00,8:14:00,8:15:00,8:16:00,8:17:00,8:18:00,8:19:00,8:20:00,8:21:00,8:22:00,8:23:00,8:24:00,8:25:00,8:26:00,8:27:00,8:28:00,8:29:00,8:30:00,8:31:00,8:32:00,8:33:00,8:34:00,8:35:00,8:36:00,8:37:00,8:38:00,8:39:00,8:40:00,8:41:00,8:42:00,8:43:00,8:44:00,8:45:00,8:46:00,8:47:00,8:48:00,8:49:00,8:50:00,8:51:00,8:52:00,8:53:00,8:54:00,8:55:00,8:56:00,8:57:00,8:58:00,8:59:00,9:00:00,9:01:00,9:02:00,9:03:00,9:04:00,9:05:00,9:06:00,9:07:00,9:08:00,9:09:00,9:10:00,9:11:00,9:12:00,9:13:00,9:14:00,9:15:00,9:16:00,9:17:00,9:18:00,9:19:00,9:20:00,9:21:00,9:22:00,9:23:00,9:24:00,9:25:00,9:26:00,9:27:00,9:28:00,9:29:00,.9 - <1.1 Ratio,>1.1 - <1.2 Ratio,1.2 - <1.35 Ratio,1.35 - <1.50 Ratio,1.5+ Ratio,.01 - .5 Price,.5 - 1 Price,1 - 2 Price,2 - 3 Price,3 - 5 Price,5 - 10 Price,10 - 14 Price,>14 Price,<1M Vol,1M - <3M Vol,3M - <5M Vol,5M - <10M Vol,10M - 20M Vol,>20M Vol,IsTuesday,IsWednesday,IsThursday,IsFriday,ActualOutcome
2244,1.546882552,1.546640889,1.522474625,1.522474625,1.534557757,1.534557757,1.522474625,1.534557757,1.558724021,1.752054132,1.570807153,1.570807153,1.570807153,1.570807153,1.558724021,1.570807153,1.570807153,1.570807153,1.558724021,1.546640889,1.534557757,1.522474625,1.534557757,1.522474625,1.522474625,1.522474625,1.522474625,1.522474625,1.534557757,1.522474625,1.522474625,1.522474625,1.534557757,1.522474625,1.510391493,1.510391493,1.48622523,1.474142098,1.474142098,1.474142098,1.437892702,1.413726438,1.401643306,1.401643306,1.413726438,1.413726438,1.449975834,1.449975834,1.437892702,1.449975834,1.449975834,1.462058966,1.449975834,1.462058966,1.462058966,1.462058966,1.462058966,1.462058966,1.462058966,1.449975834,1.4560174,1.461817303,1.462058966,1.449975834,1.449975834,1.437892702,1.42580957,1.413726438,1.42580957,1.42580957,1.42580957,1.42580957,1.437892702,1.437892702,1.413726438,1.401643306,1.425567907,1.41481392,1.401643306,1.377477042,1.36539391,1.389560174,1.389560174,1.401643306,1.389560174,1.401643306,1.400797487,1.401643306,1.389560174,1.401643306,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2245,1.023049645,1.014184397,1.035460993,1.024822695,1.024787234,1.024822695,1.021276596,1.021276596,1.021276596,1.028368794,1.028368794,1.024822695,1.024716312,1.024822695,1.035460993,1.039007092,1.042553191,1.042553191,1.042553191,1.04248227,1.042553191,1.042553191,1.042163121,1.042163121,1.042163121,1.039397163,1.039397163,1.035460993,1.032304965,1.033687943,1.031914894,1.031914894,1.028262411,1.028262411,1.028014184,1.021276596,1.017730496,1.017730496,1.017730496,1.024822695,1.021276596,1.024822695,1.024822695,1.024822695,1.021312057,1.021347518,1.021276596,1.024822695,1.024822695,1.024822695,1.024822695,1.024822695,1.024822695,1.021276596,1.021276596,1.021276596,1.021276596,1.021276596,1.024822695,1.021276596,1.024822695,1.028368794,1.031914894,1.031914894,1.035460993,1.035460993,1.039007092,1.042553191,1.042553191,1.056737589,1.060283688,1.063829787,1.064219858,1.074078014,1.085106383,1.15248227,1.102836879,1.124113475,1.113475177,1.113475177,1.134751773,1.152269504,1.170212766,1.170212766,1.16,1.223404255,1.234042553,1.223404255,1.216312057,1.245106383,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2246,1.305,1.333214286,1.187857143,1.180357143,1.203571429,1.206785714,1.196428571,1.2,1.2,1.196428571,1.198214286,1.190357143,1.196785714,1.199642857,1.206428571,1.213928571,1.196428571,1.21,1.196428571,1.2125,1.196428571,1.178571429,1.188928571,1.178571429,1.178571429,1.1775,1.185357143,1.185357143,1.178571429,1.178571429,1.196428571,1.2,1.203571429,1.221785714,1.214285714,1.228571429,1.2225,1.213928571,1.207142857,1.209285714,1.207142857,1.214285714,1.214285714,1.214642857,1.214285714,1.207142857,1.178571429,1.2,1.178571429,1.193928571,1.178571429,1.188571429,1.212857143,1.1975,1.214285714,1.2175,1.214285714,1.1875,1.189642857,1.214285714,1.183928571,1.1875,1.191428571,1.196785714,1.205357143,1.201071429,1.213928571,1.206071429,1.2125,1.203928571,1.205357143,1.2125,1.205357143,1.212142857,1.205714286,1.205357143,1.210714286,1.178571429,1.171428571,1.171428571,1.177857143,1.178571429,1.175,1.124642857,1.1125,1.081785714,1.131785714,1.075,1.107142857,1.107142857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2247,1.231067961,1.189320388,1.174757282,1.165048544,1.163106796,1.162135922,1.155339806,1.155339806,1.173786408,1.165048544,1.174757282,1.182524272,1.182524272,1.183495146,1.165048544,1.151456311,1.158252427,1.13592233,1.133980583,1.129126214,1.13592233,1.13592233,1.124271845,1.116504854,1.121359223,1.117475728,1.106796117,1.16407767,1.09223301,1.081553398,1.155339806,1.119417476,1.12038835,1.098058252,1.1,1.098058252,1.142718447,1.1,1.116504854,1.094174757,1.13592233,1.080582524,1.084466019,1.080582524,1.078640777,1.077669903,1.095145631,1.069902913,1.067961165,1.05631068,1.084466019,1.081553398,1.070873786,1.070873786,1.070873786,1.075728155,1.072815534,1.075728155,1.084466019,1.087378641,1.074757282,1.086407767,1.086407767,1.097087379,1.087378641,1.087378641,1.088349515,1.073786408,1.077669903,1.086407767,1.073786408,1.048543689,1.066990291,1.070873786,1.070873786,1.067961165,1.070873786,1.085436893,1.078640777,1.082524272,1.078640777,1.078640777,1.087378641,1.097087379,1.116504854,1.116504854,1.116504854,1.136893204,1.145631068,1.117475728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2248,1.199,1.22,1.201,1.2,1.225,1.227,1.225,1.223,1.225,1.224,1.225,1.217,1.2,1.225,1.22,1.205,1.225,1.202,1.225,1.224,1.224,1.201,1.229,1.229,1.225,1.225,1.226,1.226,1.206,1.207,1.195,1.195,1.213,1.199,1.195,1.18,1.19,1.19,1.19,1.18,1.18,1.18,1.18,1.199,1.18,1.175,1.175,1.175,1.175,1.178,1.179,1.199,1.18,1.199,1.18,1.18,1.18,1.197,1.18,1.18,1.198,1.181,1.189,1.2,1.181,1.2,1.2,1.2,1.2,1.2,1.21,1.21,1.184,1.187,1.199,1.2,1.187,1.187,1.178,1.175,1.178,1.178,1.176,1.178,1.185,1.191,1.2,1.2,1.201,1.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2249,1.177165354,1.141732283,1.133858268,1.122047244,1.104724409,1.102362205,1.117322835,1.114173228,1.100787402,1.100787402,1.08503937,1.070866142,1.070866142,1.101574803,1.094488189,1.100787402,1.100787402,1.100787402,1.082677165,1.098425197,1.079527559,1.079527559,1.079527559,1.063779528,1.086614173,1.07480315,1.07480315,1.070866142,1,1.052755906,1.053543307,1.047244094,1.047244094,1.038582677,1.007874016,1.031496063,1.035433071,1.02519685,1.035433071,1.039370079,1.051968504,1.035433071,1.039370079,1.045669291,1.035433071,1.039370079,1.031496063,1.023622047,1.023622047,1.031496063,1.031496063,1.023622047,1.039370079,1.053543307,1.053543307,1.045669291,1.043307087,1.048031496,1.047244094,1.043307087,1.053543307,1.044094488,1.039370079,1.039370079,1.039370079,1.039370079,1.053543307,1.023622047,1.024409449,1.038582677,1.035433071,1.035433071,1.039370079,1.024409449,1.007874016,1.038582677,1.023622047,1.024409449,1.003937008,1.037795276,1.007874016,1.003937008,1.003937008,1.004724409,1.004724409,1.043307087,1.003937008,1.015748031,1.030708661,1.015748031,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2250,1.449341209,1.399363925,1.389822808,1.403907315,1.407996365,1.403907315,1.363016811,1.326669696,1.338936847,1.349840981,1.340299864,1.335302135,1.338028169,1.345297592,1.356201726,1.356656065,1.362562472,1.358473421,1.344843253,1.355747388,1.356656065,1.341208542,1.349386642,1.351658337,1.353475693,1.353930032,1.357564743,1.385733757,1.380736029,1.386188096,1.402089959,1.379827351,1.351203998,1.362562472,1.351658337,1.337119491,1.347114948,1.353475693,1.34620627,1.347114948,1.346660609,1.340754203,1.330758746,1.332576102,1.317582917,1.283507497,1.293502953,1.315311222,1.314856883,1.313039527,1.328487051,1.317582917,1.328032712,1.347114948,1.349386642,1.348932303,1.335756474,1.320763289,1.329850068,1.323489323,1.326669696,1.32894139,1.347114948,1.357564743,1.351658337,1.349386642,1.335756474,1.349386642,1.353475693,1.346660609,1.353475693,1.362108133,1.351658337,1.363016811,1.353930032,1.353930032,1.357564743,1.362562472,1.378464334,1.367105861,1.37619264,1.389822808,1.364379827,1.367105861,1.364834166,1.350749659,1.376646979,1.392548841,1.393911858,1.397092231,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2251,1.163934426,1.146557377,1.146557377,1.147540984,1.147540984,1.143934426,1.139672131,1.139344262,1.137704918,1.137704918,1.137704918,1.131147541,1.128196721,1.130819672,1.131147541,1.134098361,1.13442623,1.13442623,1.13442623,1.131803279,1.13442623,1.131147541,1.137704918,1.137704918,1.137377049,1.146885246,1.147540984,1.146557377,1.145901639,1.147540984,1.147868852,1.144262295,1.147868852,1.154098361,1.157704918,1.168852459,1.170163934,1.172131148,1.173770492,1.17704918,1.180327869,1.178688525,1.173770492,1.167213115,1.163934426,1.173770492,1.18,1.173770492,1.157377049,1.17147541,1.173114754,1.183934426,1.191803279,1.196721311,1.2,1.206557377,1.203278689,1.203278689,1.181967213,1.183606557,1.196721311,1.204918033,1.212459016,1.212131148,1.190163934,1.2,1.198688525,1.19442623,1.165901639,1.169180328,1.192786885,1.170819672,1.169836066,1.180327869,1.18,1.183606557,1.18852459,1.18852459,1.183606557,1.182295082,1.186229508,1.193442623,1.193442623,1.203278689,1.226229508,1.229508197,1.24557377,1.236721311,1.222622951,1.213114754,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2252,1.16930111,1.164337035,1.163291966,1.143435663,1.153886349,1.15610712,1.148138472,1.149575441,1.148269105,1.148661006,1.149575441,1.148138472,1.136512084,1.138732854,1.149575441,1.155453952,1.160026127,1.162638798,1.159242325,1.175702155,1.169170477,1.166949706,1.166557805,1.159242325,1.159895493,1.156890921,1.161854997,1.161854997,1.158850425,1.157152188,1.155715219,1.150228609,1.151534944,1.150881777,1.142390594,1.142390594,1.146048334,1.146309602,1.146962769,1.14735467,1.13821032,1.149314174,1.149314174,1.146309602,1.143043762,1.145656434,1.146832136,1.139777923,1.136512084,1.126322665,1.118484651,1.116917048,1.123448726,1.126061398,1.143043762,1.137687786,1.149575441,1.151665578,1.1455258,1.149575441,1.149575441,1.150620509,1.15610712,1.149444807,1.149575441,1.152188112,1.15610712,1.150359242,1.169039843,1.171783148,1.182233834,1.177531025,1.185760941,1.198563031,1.192815153,1.195166558,1.203135206,1.217504899,1.230568256,1.233180927,1.239190072,1.221815807,1.223905944,1.199477466,1.198954931,1.209536251,1.211887655,1.216198563,1.227955585,1.215284128,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2253,1.232924694,1.234676007,1.138353765,1.251605371,1.262405137,1.237011092,1.242556918,1.249270286,1.259486281,1.26619965,1.263864565,1.25627554,1.25627554,1.26619965,1.255107998,1.234676007,1.231757151,1.243432574,1.237011092,1.227378867,1.214535902,1.223000584,1.236135435,1.224751897,1.217162872,1.220081728,1.218038529,1.229713952,1.220957385,1.22591944,1.225627554,1.234967893,1.238762405,1.22591944,1.248102744,1.249270286,1.254524227,1.262113252,1.262405137,1.270286048,1.262988908,1.256567426,1.246059545,1.241973147,1.241973147,1.243432574,1.244016346,1.243432574,1.247810858,1.262697023,1.254232341,1.255107998,1.269702277,1.269118506,1.256859311,1.268534734,1.278458844,1.28400467,1.280793929,1.282545242,1.282837128,1.297431407,1.288966725,1.281085814,1.26152948,1.259486281,1.255107998,1.255107998,1.255107998,1.274956217,1.263864565,1.266783421,1.255107998,1.260361938,1.25890251,1.257734968,1.255399883,1.268534734,1.248102744,1.239638062,1.240513719,1.234676007,1.240513719,1.22591944,1.209865733,1.209573847,1.208990076,1.18359603,1.210157618,1.193812026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2254,1.124929972,1.193277311,1.137254902,1.215686275,1.221848739,1.231372549,1.21512605,1.226890756,1.222969188,1.231932773,1.243137255,1.249859944,1.271708683,1.299719888,1.316526611,1.297478992,1.333333333,1.288515406,1.336134454,1.321008403,1.331092437,1.317086835,1.308123249,1.305882353,1.275630252,1.257703081,1.254341737,1.24929972,1.282913165,1.278431373,1.281232493,1.305322129,1.31372549,1.316526611,1.309803922,1.296358543,1.287394958,1.300840336,1.294117647,1.271708683,1.278991597,1.266106443,1.271708683,1.269467787,1.268907563,1.241456583,1.246498599,1.259943978,1.252661064,1.246498599,1.210084034,1.231372549,1.232492997,1.235294118,1.24929972,1.259943978,1.27394958,1.279551821,1.275630252,1.280112045,1.280112045,1.294117647,1.306442577,1.244257703,1.263865546,1.275630252,1.24929972,1.271708683,1.260504202,1.288515406,1.277310924,1.282913165,1.287955182,1.272268908,1.258263305,1.268347339,1.277310924,1.282352941,1.288515406,1.288515406,1.299719888,1.282913165,1.281792717,1.284593838,1.277871148,1.285714286,1.26442577,1.277310924,1.273389356,1.273389356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2255,1.307381193,1.29322548,1.380182002,1.297775531,1.30586451,1.308392315,1.313953488,1.31445905,1.349848332,1.352376138,1.339231547,1.352376138,1.359959555,1.374620829,1.364509606,1.365015167,1.388270981,1.381193124,1.37512639,1.374115268,1.359453994,1.340242669,1.334681496,1.351870576,1.365015167,1.373104146,1.381193124,1.371081901,1.363498483,1.347826087,1.364509606,1.358442872,1.351870576,1.354398382,1.343276036,1.354903943,1.362487361,1.352376138,1.342264914,1.350353893,1.356420627,1.348837209,1.345298281,1.339737108,1.33619818,1.354903943,1.35338726,1.354398382,1.339231547,1.34479272,1.336703741,1.349848332,1.345298281,1.339737108,1.343781598,1.344287159,1.358948433,1.355409505,1.359959555,1.348837209,1.339231547,1.337209302,1.329120324,1.320525784,1.323053589,1.322548028,1.31445905,1.29726997,1.306875632,1.328614762,1.330637007,1.329625885,1.335692619,1.332153691,1.347320526,1.34934277,1.346814965,1.340242669,1.34479272,1.339231547,1.333670374,1.315975733,1.311931244,1.310920121,1.316481294,1.313953488,1.304347826,1.31445905,1.321536906,1.308897877,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2256,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,0.9649356775,1.19296741,1.2864494,1.263722127,1.226415094,1.232847341,1.256432247,1.230703259,1.237564322,1.226415094,1.208404803,1.211406518,1.20626072,1.205831904,1.209262436,1.196397942,1.194682676,1.190823328,1.190394511,1.20025729,1.197684391,1.196397942,1.194253859,1.200686106,1.200686106,1.211406518,1.2135506,1.2135506,1.214408233,1.218267581,1.219982847,1.226415094,1.228559177,1.228983705,1.226415094,1.221698113,1.217838765,1.220411664,1.221698113,1.219982847,1.224271012,1.219982847,1.222984563,1.224699828,1.222178388,1.223413379,1.226415094,1.22212693,1.222178388,1.220411664,1.219982847,1.221269297,1.219982847,1.228559177,1.219982847,1.215265866,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2257,1.318362165,1.31883828,1.318044755,1.318679575,1.318044755,1.312807491,1.31566418,1.314077131,1.31725123,1.31693382,1.316457705,1.31566418,1.313759721,1.31566418,1.313283606,1.313283606,1.314870655,1.312648786,1.312966196,1.311696556,1.312490081,1.312807491,1.311696556,1.309315982,1.310903031,1.307728932,1.312172671,1.310903031,1.311220441,1.311537851,1.309950801,1.310903031,1.312490081,1.311061736,1.310585621,1.311220441,1.309315982,1.310109506,1.309792096,1.305824472,1.307728932,1.306617997,1.307728932,1.307728932,1.307887637,1.306935407,1.309315982,1.309315982,1.308046342,1.308046342,1.309315982,1.310109506,1.309315982,1.310426916,1.309315982,1.309157277,1.308681162,1.308681162,1.308522457,1.307887637,1.308681162,1.308681162,1.308522457,1.308498651,1.310903031,1.309315982,1.309315982,1.308046342,1.308998572,1.309950801,1.309474687,1.309315982,1.309792096,1.309315982,1.309768291,1.309792096,1.310903031,1.310109506,1.309950801,1.310109506,1.309950801,1.310426916,1.308681162,1.308681162,1.308839867,1.310109506,1.310109506,1.310585621,1.312490081,1.310903031,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2258,1.265079365,1.301587302,1.333333333,1.377777778,1.29968254,1.26031746,1.293174603,1.284126984,1.317460317,1.29968254,1.26984127,1.269206349,1.269206349,1.26984127,1.26984127,1.266507937,1.507777778,1.26968254,1.26984127,1.26984127,1.285714286,1.26984127,1.258412698,1.26984127,1.26984127,1.26984127,1.269206349,1.26968254,1.269365079,1.26984127,1.265714286,1.27,1.19047619,1.19047619,1.19047619,1.188253968,1.221904762,1.19047619,1.222222222,1.237777778,1.237619048,1.237619048,1.215555556,1.221904762,1.237777778,1.222222222,1.206349206,1.222222222,1.236984127,1.236031746,1.226666667,1.235079365,1.251587302,1.26952381,1.261269841,1.268253968,1.253968254,1.252380952,1.253968254,1.263492063,1.261904762,1.227460317,1.222222222,1.234285714,1.238095238,1.248095238,1.242857143,1.248730159,1.246190476,1.244761905,1.244444444,1.244444444,1.238095238,1.234444444,1.244444444,1.244444444,1.244444444,1.238095238,1.244444444,1.23952381,1.23968254,1.244444444,1.244444444,1.248888889,1.244285714,1.244444444,1.252222222,1.241269841,1.26984127,1.252063492,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2259,1.163793103,1.155172414,1.137931034,1.129310345,1.137931034,1.146551724,1.129310345,1.155172414,1.163189655,1.155172414,1.146551724,1.155172414,1.155172414,1.163793103,1.163793103,1.181034483,1.181034483,1.172413793,1.180862069,1.163793103,1.163793103,1.172413793,1.172413793,1.181034483,1.172413793,1.172413793,1.172413793,1.172413793,1.181034483,1.181034483,1.181034483,1.206896552,1.206896552,1.206896552,1.206896552,1.198275862,1.172413793,1.155172414,1.155172414,1.155172414,1.150862069,1.150862069,1.155172414,1.155172414,1.155172414,1.146551724,1.146551724,1.146551724,1.146551724,1.146551724,1.155172414,1.150862069,1.146551724,1.172413793,1.189655172,1.189655172,1.189655172,1.181034483,1.181034483,1.189655172,1.189655172,1.146551724,1.155172414,1.172413793,1.155172414,1.172413793,1.172413793,1.172413793,1.172413793,1.172413793,1.172413793,1.172413793,1.180862069,1.172413793,1.172413793,1.172413793,1.163793103,1.172413793,1.172413793,1.163793103,1.163793103,1.172413793,1.172413793,1.171637931,1.155172414,1.146551724,1.155172414,1.163362069,1.146551724,1.129310345,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2260,1.314135527,1.302708262,1.313107073,1.336990058,1.325562793,1.336990058,1.371271855,1.359844589,1.38269912,1.38269912,1.336990058,1.348417324,1.38269912,1.348417324,1.348417324,1.371271855,1.38269912,1.38269912,1.394126386,1.394126386,1.393097932,1.38269912,1.405553651,1.38269912,1.371271855,1.348417324,1.348417324,1.359844589,1.371271855,1.371271855,1.371271855,1.325562793,1.325562793,1.342703691,1.342703691,1.336990058,1.342703691,1.302708262,1.291280996,1.268426466,1.268426466,1.268426466,1.279853731,1.302708262,1.279853731,1.279853731,1.2569992,1.2569992,1.279853731,1.291280996,1.279853731,1.279853731,1.274140098,1.2569992,1.239858302,1.239858302,1.228431036,1.234144669,1.234144669,1.217003771,1.211290138,1.217003771,1.217003771,1.222717404,1.234144669,1.245571935,1.234144669,1.2569992,1.222717404,1.222717404,1.234144669,1.245571935,1.245571935,1.245571935,1.234144669,1.222717404,1.211290138,1.177008342,1.177008342,1.199862873,1.188435607,1.154153811,1.188435607,1.165581076,1.165581076,1.165581076,1.165009713,1.165581076,1.142726546,1.164781168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2261,1.46035503,1.452071006,1.467455621,1.456804734,1.500591716,1.471005917,1.499408284,1.479289941,1.479289941,1.510059172,1.485207101,1.489940828,1.471005917,1.439053254,1.437869822,1.46035503,1.461538462,1.44852071,1.436686391,1.416568047,1.382248521,1.358579882,1.349112426,1.358579882,1.392899408,1.382248521,1.382248521,1.686390533,1.376331361,1.410650888,1.407100592,1.4,1.389349112,1.381065089,1.375147929,1.378698225,1.349112426,1.356213018,1.370414201,1.389349112,1.383431953,1.396449704,1.414201183,1.410059172,1.435502959,1.472189349,1.465088757,1.450887574,1.453254438,1.447337278,1.431952663,1.423668639,1.385798817,1.378698225,1.382248521,1.389349112,1.386982249,1.343195266,1.331360947,1.337278107,1.356213018,1.358579882,1.356213018,1.368047337,1.383431953,1.378698225,1.378698225,1.378698225,1.371597633,1.365680473,1.375147929,1.373964497,1.384615385,1.384615385,1.38816568,1.430769231,1.427218935,1.404733728,1.404733728,1.414201183,1.413017751,1.377514793,1.403550296,1.418934911,1.41183432,1.467455621,1.544378698,1.537278107,1.518343195,1.550295858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2262,1.430463576,1.364238411,1.357615894,1.357615894,1.364238411,1.357615894,1.357615894,1.350993377,1.350993377,1.370860927,1.390728477,1.410596026,1.40397351,1.40397351,1.397350993,1.410596026,1.397350993,1.390728477,1.377483444,1.364238411,1.357615894,1.370860927,1.364238411,1.370860927,1.370860927,1.397350993,1.38410596,1.390728477,1.390728477,1.390728477,1.40397351,1.397350993,1.417218543,1.430463576,1.430463576,1.443708609,1.437086093,1.42384106,1.42384106,1.417218543,1.443708609,1.463576159,1.450331126,1.443311258,1.437086093,1.443708609,1.450331126,1.470198675,1.470198675,1.476821192,1.496688742,1.529801325,1.523178808,1.516556291,1.549668874,1.57615894,1.536423841,1.556291391,1.523178808,1.529735099,1.516556291,1.509933775,1.536423841,1.529801325,1.522913907,1.523178808,1.523178808,1.516556291,1.509933775,1.516556291,1.516556291,1.509933775,1.503377483,1.509933775,1.523178808,1.516556291,1.503311258,1.490066225,1.490066225,1.483443709,1.470198675,1.476821192,1.476821192,1.470198675,1.463576159,1.490066225,1.483443709,1.496688742,1.483443709,1.456953642,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2263,1.434506089,1.542625169,1.50879567,1.48849797,1.50202977,1.50202977,1.51556157,1.556156969,1.637347767,1.644113667,1.596752368,1.596752368,1.610284168,1.635317997,1.691474966,1.745602165,1.732070365,1.677943166,1.691474966,1.677943166,1.664411367,1.650879567,1.677943166,1.772665765,1.718538566,1.719756428,1.759133965,1.772665765,1.718538566,1.71826793,1.732070365,1.747631935,1.705006766,1.677943166,1.718538566,1.691474966,1.677943166,1.650879567,1.677943166,1.650879567,1.732070365,1.731123139,1.677943166,1.718403248,1.677943166,1.650879567,1.664411367,1.637347767,1.651962111,1.664411367,1.637347767,1.664411367,1.745602165,1.759133965,1.718538566,1.757104195,1.759133965,1.732070365,1.732070365,1.718403248,1.705006766,1.718538566,1.745602165,1.759133965,1.772665765,1.799729364,1.935047361,1.97564276,2.124492558,2.138024357,2.137212449,2.097428958,2.151556157,2.151556157,2.110960758,2.124492558,2.083897158,2.150608931,2.110960758,2.070365359,2.056833559,2.063599459,2.063599459,2.070365359,2.041271989,2.043301759,2.029769959,2.070365359,2.029769959,2.083897158,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2264,1.117370892,1.131455399,1.150140845,1.14084507,1.187793427,1.314553991,1.352112676,1.206713615,1.197183099,1.178262911,1.215962441,1.220516432,1.192488263,1.211267606,1.197042254,1.187793427,1.183239437,1.159624413,1.164225352,1.352112676,1.164319249,1.169014085,1.159624413,1.169014085,1.164319249,1.168685446,1.17370892,1.178403756,1.17370892,1.173615023,1.164319249,1.164413146,1.169014085,1.159624413,1.14084507,1.126760563,1.131455399,1.145539906,1.14084507,1.14084507,1.140938967,1.145492958,1.144835681,1.14084507,1.140140845,1.141549296,1.150234742,1.145539906,1.159624413,1.177699531,1.17370892,1.159624413,1.154929577,1.154835681,1.14084507,1.154835681,1.154929577,1.154929577,1.154929577,1.159624413,1.159624413,1.164225352,1.161971831,1.159671362,1.163615023,1.164319249,1.154929577,1.150234742,1.150234742,1.150234742,1.150234742,1.150234742,1.150234742,1.150140845,1.145539906,1.150234742,1.136150235,1.131361502,1.122206573,1.126760563,1.12685446,1.117276995,1.11258216,1.107981221,1.112676056,1.121971831,1.116948357,1.112676056,1.107981221,1.084507042,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2265,1.162018349,1.16146789,1.15706422,1.160733945,1.16293578,1.163302752,1.163302752,1.164770642,1.161651376,1.164220183,1.162018349,1.164954128,1.165688073,1.166788991,1.166216514,1.165137615,1.165137615,1.165137615,1.165137615,1.164587156,1.163486239,1.163302752,1.163302752,1.159266055,1.15853211,1.160733945,1.16146789,1.16146789,1.16146789,1.160550459,1.183486239,1.187155963,1.19266055,1.183486239,1.188990826,1.186972477,1.183486239,1.188073394,1.188807339,1.193577982,1.190825688,1.199082569,1.196697248,1.205504587,1.201651376,1.203119266,1.206422018,1.206788991,1.205504587,1.207155963,1.205504587,1.209900917,1.209174312,1.20293578,1.201834862,1.201651376,1.204587156,1.210458716,1.204954128,1.204954128,1.207155963,1.198187156,1.206972477,1.205504587,1.205504587,1.205504587,1.207155963,1.204036697,1.204587156,1.208256881,1.206788991,1.208256881,1.202385321,1.203486239,1.207706422,1.205504587,1.208807339,1.207155963,1.210091743,1.214678899,1.226238532,1.228440367,1.224587156,1.224770642,1.229357798,1.232293578,1.234678899,1.23853211,1.249724771,1.246788991,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
